12 12 12 12 12 8 8 8 8 8 8 . . . . . . . . . 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 12 12 12 12
12 12 12 12 12 8 8 8 8 8 8 . . . . . . . . . 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 12 12 12 12
12 12 12 12 12 8 8 8 8 8 8 8 . . . . . . . 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 12 12 12
12 12 12 12 12 8 8 8 8 12 12 12 12 12 12 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 12 12
12 12 12 12 12 8 8 8 8 12 12 12 12 12 12 12 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12
12 12 12 12 12 8 8 8 8 12 12 12 12 12 12 12 12 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12
12 12 12 12 12 8 8 8 8 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12
12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 12 12 12
12 12 12 12 12 8 8 8 12 12 8 8 8 12 12 12 12 12 12 12 12 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 12 12 12
12 12 12 12 8 8 8 8 8 12 8 8 8 8 8 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 8 8 8 8 8 8 12 12 12
12 12 12 12 8 8 8 8 8 12 12 8 8 8 8 12 12 12 12 12 12 12 12 12 12 12 12 12 8 8 8 8 8 8 8 12 12 12 12
12 12 12 8 8 8 8 8 8 12 12 12 8 8 8 8 12 12 12 12 12 12 12 12 12 12 8 8 8 8 8 8 8 8 12 12 12 12 12
12 12 12 . . . . . . . 12 12 12 8 8 8 8 8 12 12 12 12 12 12 12 12 8 8 8 8 8 8 8 8 12 12 12 12 12
12 12 . . . . . . . . 12 12 12 12 8 8 8 8 8 8 8 8 12 12 12 12 12 8 8 8 8 8 8 8 4 12 12 12 12
12 12 8 . . . . . . . . 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 4 12 12 12 12
12 12 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12
12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12
12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12
12 12 12 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 8 4 8 12 12 12 12 12 12
12 12 12 12 8 8 8 8 8 8 8 8 8 8 8 . . . . . . . 8 8 8 8 8 8 8 8 8 8 8 12 12 12 12 12 12
12 12 12 12 12 8 8 8 12 12 12 8 8 8 . . . . . . . . . 8 8 8 8 8 8 8 8 12 12 12 12 12 12 12 12
12 12 12 12 12 12 12 12 12 12 12 12 12 12 . . . . . . . . . 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 . . . . . . . 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12 12
